nombre,Latitud,Longitud,coordenadas
HUEYTAMALCO,19.93888889,-97.28722222,"19.93888889,-97.28722222"
MACEDONIO ALONSO,20.27416667,-97.69194444,"20.27416667,-97.69194444"
LEACAMAN,20.09861111,-97.64305556,"20.09861111,-97.64305556"
RIO FLORIDO,21.54833333,-98.80694444,"21.54833333,-98.80694444"
CINCO PALOS,19.49861111,-96.98972222,"19.49861111,-96.98972222"
KANASAYAB I,19.15361111,-90.50555556,"19.15361111,-90.50555556"
LOS AMATES,18.47378833,-98.36654139,"18.47378833,-98.36654139"
GUADALUPE HUEXOCUAPAN,18.91666667,-98.53916667,"18.91666667,-98.53916667"
TLAXPANALOYA,20.22444444,-98.11638889,"20.22444444,-98.11638889"
AHUATEPEC (JALTIPAN),17.77138889,-94.67527778,"17.77138889,-94.67527778"
SAN ANTONIO TLATENCO,19.17416667,-98.49611111,"19.17416667,-98.49611111"
MECAPALAPA,20.52666667,-97.85694444,"20.52666667,-97.85694444"
CORCOVADA,22.39694444,-100.6930556,"22.39694444,-100.6930556"
PEOTILLOS,22.49555556,-100.6105556,"22.49555556,-100.6105556"
POBLADO JESUS SANSON FLORES,32.44222222,-115.3730556,"32.44222222,-115.3730556"
EJIDO CUCAPAH INDIGENA,32.12611111,-115.2730556,"32.12611111,-115.2730556"
PUCNACHEN,20.36638889,-90.21888889,"20.36638889,-90.21888889"
TANKUCHE,20.5075,-90.24166667,"20.5075,-90.24166667"
PICH,19.48638889,-90.11805556,"19.48638889,-90.11805556"
ALFREDO V. BONFIL,19.53,-90.18194444,"19.53,-90.18194444"
MELCHOR OCAMPO (CAMPECHE),19.37444444,-90.22722222,"19.37444444,-90.22722222"
QUETZAL EDZNA MODULO UNO,19.45833333,-90.105,"19.45833333,-90.105"
LOS LAURELES,19.48777778,-89.99444444,"19.48777778,-89.99444444"
GENERAL IGNACIO GUTIERREZ,18.9,-90.94583333,"18.9,-90.94583333"
SAN PABLITO,20.30222222,-98.16194444,"20.30222222,-98.16194444"
TLALCRUZ DE LIBRES,20.30416667,-98.1125,"20.30416667,-98.1125"
PANTEPEC (PANTEPEC PUE),20.52305556,-97.93916667,"20.52305556,-97.93916667"
CHINA,19.76972222,-90.49611111,"19.76972222,-90.49611111"
KANASAYAB II,19.16472222,-90.50555556,"19.16472222,-90.50555556"
FELIPE CARRILLO PUERTO (CHAMPOTON),19.09305556,-90.52361111,"19.09305556,-90.52361111"
SANTO DOMINGO KESTE,19.49972222,-90.51138889,"19.49972222,-90.51138889"
LIC. CARLOS SALINAS DE GORTARI MODULO UNO,19.15222222,-90.26583333,"19.15222222,-90.26583333"
SAN VICENTE CUMPICH,20.18666667,-89.97222222,"20.18666667,-89.97222222"
CHUNKANAN,20.24527778,-90.24166667,"20.24527778,-90.24166667"
SANTA CRUZ (HECELCHAKAN),20.20444444,-90.1175,"20.20444444,-90.1175"
CHUNCHINTOK,19.36027778,-89.58083333,"19.36027778,-89.58083333"
ICH-EK,19.73416667,-89.9675,"19.73416667,-89.9675"
RIBERA SANTA CRUZ,18.29755139,-92.10764694,"18.29755139,-92.10764694"
EMILIANO ZAPATA (TENABO),19.82444444,-90.15416667,"19.82444444,-90.15416667"
BENITO JUAREZ (LA POLLA),18.37833333,-90.97527778,"18.37833333,-90.97527778"
DON SAMUEL,18.36,-90.85722222,"18.36,-90.85722222"
MATAMOROS,18.58416667,-90.64861111,"18.58416667,-90.64861111"
CENTENARIO,18.65083333,-90.28333333,"18.65083333,-90.28333333"
EL CARMEN SEGUNDO (LAS CARMELAS),18.15777778,-89.41472222,"18.15777778,-89.41472222"
RICARDO PAYRO JENE (POLO NORTE),18.31777778,-89.44638889,"18.31777778,-89.44638889"
UNION BUENAVISTA (ACALA),16.48527778,-92.81888889,"16.48527778,-92.81888889"
COLOMBIA,15.23333333,-92.65694444,"15.23333333,-92.65694444"
EL ROSARIO MICALTEPEC,18.04666667,-97.85,"18.04666667,-97.85"
PROGRESO (PIAXTLA),18.03666667,-98.31055556,"18.03666667,-98.31055556"
SAN JOSE TETLA,18.11444444,-98.24111111,"18.11444444,-98.24111111"
SOCONUSCO,15.31416667,-92.72694444,"15.31416667,-92.72694444"
MARIANO MATAMOROS,15.25583333,-92.73944444,"15.25583333,-92.73944444"
CONSUELO ULAPA,15.38472222,-92.79305556,"15.38472222,-92.79305556"
LA PALMA (ACAPETAHUA),15.17277778,-92.83722222,"15.17277778,-92.83722222"
LUIS ESPINOZA (ALTAMIRANO),16.58722222,-91.62277778,"16.58722222,-91.62277778"
GUADALUPE (LAS MARGARITAS),16.55333,-91.80139,"16.55333,-91.80139"
NUEVA COLOMBIA,15.69583333,-92.72138889,"15.69583333,-92.72138889"
CIUDAD RURAL JALTENANGO DE LA PAZ (ANGEL ALBINO CORZO),15.87083333,-92.72388889,"15.87083333,-92.72388889"
PALESTINA,15.80527778,-92.74972222,"15.80527778,-92.74972222"
MAJOSIK,16.89778,-92.49333,"16.89778,-92.49333"
NUEVO LEON,16.48611111,-92.57083333,"16.48611111,-92.57083333"
LA TRINITARIA,16.117468,-92.054556,"16.117468,-92.054556"
HEROICA PUEBLA DE ZARAGOZA (1),19.04527778,-98.1975,"19.04527778,-98.1975"
HEROICA PUEBLA DE ZARAGOZA (2),19.04527778,-98.1975,"19.04527778,-98.1975"
QUECHOLAC,18.95722222,-97.66111111,"18.95722222,-97.66111111"
GUADALUPE VICTORIA (AMATENANGO DE LA FRONTERA),15.60666667,-92.06527778,"15.60666667,-92.06527778"
BEJUCAL DE OCAMPO,15.455,-92.15805556,"15.455,-92.15805556"
EMILIANO ZAPATA (BELLA VISTA),15.66916667,-92.23861111,"15.66916667,-92.23861111"
LA RINCONADA,15.59333333,-92.26805556,"15.59333333,-92.26805556"
LA INDEPENDENCIA (BELLA VISTA),15.5675,-92.28027778,"15.5675,-92.28027778"
LA HACIENDA,15.64944444,-92.28083333,"15.64944444,-92.28083333"
BERRIOZABAL (BERRIOZABAL),16.8,-93.27277778,"16.8,-93.27277778"
LAS MARAVILLAS (BERRIOZABAL),16.9575,-93.32027778,"16.9575,-93.32027778"
EL COPAL (BOCHIL),16.96611111,-92.92805556,"16.96611111,-92.92805556"
GARRIDO CANAVAL (CHAVARRIA),17.07472222,-93.02638889,"17.07472222,-93.02638889"
PLATANOS,17.00472222,-92.74333333,"17.00472222,-92.74333333"
EL DESENLACE,15.06531694,-92.09176444,"15.06531694,-92.09176444"
LUIS ESPINOZA (BOCHIL),17.03166667,-93.02694444,"17.03166667,-93.02694444"
SAN PEDRO NICHTALUCUM,17.03444444,-92.72694444,"17.03444444,-92.72694444"
SAN CAYETANO (EL BOSQUE),16.96118806,-92.76016111,"16.96118806,-92.76016111"
ALVARO OBREGON,17.02805556,-92.80833333,"17.02805556,-92.80833333"
FAJA DE ORO,15.03138889,-92.15638889,"15.03138889,-92.15638889"
EL PLATANAR,15.08361111,-92.16222222,"15.08361111,-92.16222222"
EL AGUILA,15.09222222,-92.18305556,"15.09222222,-92.18305556"
TOQUIAN LAS NUBES (TOQUIAN GUARUMO),15.05027778,-92.18972222,"15.05027778,-92.18972222"
AGUSTIN DE ITURBIDE,15.07416667,-92.19833333,"15.07416667,-92.19833333"
SALVADOR URBINA (CACAHOATAN),15.03472222,-92.20833333,"15.03472222,-92.20833333"
IGNACIO ZARAGOZA (CATAZAJA),17.78638889,-91.99138889,"17.78638889,-91.99138889"
CUYO (ALVARO OBREGON),17.84944444,-91.99972222,"17.84944444,-91.99972222"
CATAZAJA,17.725,-92.01416667,"17.725,-92.01416667"
LOMA BONITA (CATAZAJA),17.78555556,-92.0775,"17.78555556,-92.0775"
VENUSTIANO CARRANZA (CINTALAPA),16.8525,-93.67166667,"16.8525,-93.67166667"
ADOLFO LÓPEZ MATEOS (CINTALAPA),16.88027917,-93.71342222,"16.88027917,-93.71342222"
TRIUNFO DE MADERO,16.77083333,-93.77166667,"16.77083333,-93.77166667"
FRANCISCO SARABIA (COMITAN DE DOMINGUEZ),16.15805556,-92.10416667,"16.15805556,-92.10416667"
SEÑOR DEL POZO,16.2975,-92.10972222,"16.2975,-92.10972222"
LOS RIEGOS,16.30472222,-92.12416667,"16.30472222,-92.12416667"
EFRAIN A. GUTIERREZ (COMITAN DE DOMINGUEZ),16.34361111,-92.19861111,"16.34361111,-92.19861111"
ZARAGOZA LA MONTAÑA,16.41666667,-92.20527778,"16.41666667,-92.20527778"
PESQUERIA J. MUJICA,16.05222222,-92.21805556,"16.05222222,-92.21805556"
SANTIAGO NUYOO,17.0125,-97.76666667,"17.0125,-97.76666667"
AGUA CALIENTE (CACAHOATAN),15.16361111,-92.155,"15.16361111,-92.155"
LA FLORESTA,16.50972222,-92.31055556,"16.50972222,-92.31055556"
RIZO DE ORO,15.97027778,-92.48416667,"15.97027778,-92.48416667"
IGNACIO ZARAGOZA (LA CONCORDIA),16.02833333,-92.58777778,"16.02833333,-92.58777778"
LA TIGRILLA,15.98694444,-92.85111111,"15.98694444,-92.85111111"
LA NUEVA,17.04944444,-93.16583333,"17.04944444,-93.16583333"
ANGEL ALBINO CORZO (GUADALUPE),17.12638889,-93.275,"17.12638889,-93.275"
SALAICES,27.03194444,-105.2025,"27.03194444,-105.2025"
CANTEAL,17.00222,-92.59083,"17.00222,-92.59083"
CHALCHIHUITAN,16.96111111,-92.61888889,"16.96111111,-92.61888889"
JOLITONTIC,17.04833333,-92.63861111,"17.04833333,-92.63861111"
NICHNAMTIC,16.744444,-92.536111,"16.744444,-92.536111"
LAS OLLAS,16.78111111,-92.55361111,"16.78111111,-92.55361111"
EL POZO (CHAMULA),16.85166667,-92.57194444,"16.85166667,-92.57194444"
CHICUMTANTIC,16.86555556,-92.60527778,"16.86555556,-92.60527778"
YITIC,16.85722222,-92.62638889,"16.85722222,-92.62638889"
CHAMULA,16.7875,-92.68916667,"16.7875,-92.68916667"
EPALCHEN,16.89138889,-92.69638889,"16.89138889,-92.69638889"
BAUTISTA CHICO,16.79972222,-92.71194444,"16.79972222,-92.71194444"
YALVANTE,16.80638889,-92.77972222,"16.80638889,-92.77972222"
YALTEM,16.84361111,-92.78972222,"16.84361111,-92.78972222"
SAXCHILBALTE,16.68638889,-92.08777778,"16.68638889,-92.08777778"
FRONTERA MEXIQUITO,16.53888889,-92.16555556,"16.53888889,-92.16555556"
CHAPULTENANGO,17.34,-93.12972222,"17.34,-93.12972222"
SHUNUCH,16.90694,-92.58389,"16.90694,-92.58389"
NUEVO CARMEN TONAPAC,16.69666667,-92.95555556,"16.69666667,-92.95555556"
JULIAN GRAJALES (CHIAPA DE CORZO),16.48583333,-92.96777778,"16.48583333,-92.96777778"
NICOLAS BRAVO (CHIAPA DE CORZO),16.50944444,-92.99166667,"16.50944444,-92.99166667"
SALVADOR URBINA (CHIAPA DE CORZO),16.63555556,-93.00277778,"16.63555556,-93.00277778"
JOLTEALAL,17.07682889,-92.62163389,"17.07682889,-92.62163389"
EL PALMAR (SAN GABRIEL),16.84555556,-93.01638889,"16.84555556,-93.01638889"
GALECIO NARCIA,16.58611111,-93.02,"16.58611111,-93.02"
CHIAPILLA,16.56888889,-92.72,"16.56888889,-92.72"
CHICOASEN,16.96611111,-93.105,"16.96611111,-93.105"
PABLO L. SIDAR,15.82972222,-92.28,"15.82972222,-92.28"
CHICOMUSELO,15.74166667,-92.285,"15.74166667,-92.285"
NUEVA AMERICA,15.92138889,-92.30416667,"15.92138889,-92.30416667"
BENITO JUAREZ (CHICOMUSELO),15.895,-92.37361111,"15.895,-92.37361111"
UNION BUENAVISTA (CHICOMUSELO),15.795,-92.54444444,"15.795,-92.54444444"
JET-JA,17.06777778,-91.92805556,"17.06777778,-91.92805556"
XOTXOTJA LAS CANCHAS,17.00472222,-92.11611111,"17.00472222,-92.11611111"
CHICH 2A. SECCION,17.16639,-92.16528,"17.16639,-92.16528"
GUAQUITEPEC,16.98,-92.28805556,"16.98,-92.28805556"
TACUBA NUEVA,17.09027778,-92.37027778,"17.09027778,-92.37027778"
TZAJALÁ,17.13472222,-92.39305556,"17.13472222,-92.39305556"
SAN ANTONIO MIRAMAR,15.38194444,-92.45722222,"15.38194444,-92.45722222"
HOJA BLANCA,15.35694,-92.45806,"15.35694,-92.45806"
VEGA DE JUAREZ,15.38388889,-92.48888889,"15.38388889,-92.48888889"
SAN JUAN PANAMA,15.41194444,-92.50305556,"15.41194444,-92.50305556"
JALAPA,15.375,-92.52888889,"15.375,-92.52888889"
TEPEHUITZ,15.06305556,-92.3375,"15.06305556,-92.3375"
GUADALUPE (HUEHUETAN),14.98,-92.3375,"14.98,-92.3375"
BAZOM,16.73478361,-92.48638083,"16.73478361,-92.48638083"
EMILIANO ZAPATA (HUITIUPAN),17.25388889,-92.63888889,"17.25388889,-92.63888889"
HUITIUPAN,17.17194444,-92.68583333,"17.17194444,-92.68583333"
CHAMULAPITA,15.0675,-92.36944444,"15.0675,-92.36944444"
HUEHUETAN,15.00972222,-92.4075,"15.00972222,-92.4075"
NUEVA VICTORIA,15.02083333,-92.475,"15.02083333,-92.475"
PLAN DE AYALA (HUEHUETAN),14.98388889,-92.47638889,"14.98388889,-92.47638889"
LA LIBERTAD (HUIXTAN),16.71583333,-92.34972222,"16.71583333,-92.34972222"
CARMEN YALCHUCH,16.64638889,-92.3625,"16.64638889,-92.3625"
HUIXTAN,16.71,-92.45277778,"16.71,-92.45277778"
JOSE MARIA MORELOS Y PAVON,17.24111111,-92.7025,"17.24111111,-92.7025"
LA COMPETENCIA,17.23583333,-92.75722222,"17.23583333,-92.75722222"
SANTA RITA CORONADO,15.21833333,-92.47166667,"15.21833333,-92.47166667"
AQUILES SERDAN (HUIXTLA),15.15777778,-92.47555556,"15.15777778,-92.47555556"
FRANCISCO I. MADERO (HUIXTLA),15.07055556,-92.545,"15.07055556,-92.545"
RIO BLANCO (LA INDEPENDENCIA),16.205,-91.63388889,"16.205,-91.63388889"
SAN ANTONIO BUENAVISTA,16.15083333,-91.65111111,"16.15083333,-91.65111111"
VENUSTIANO CARRANZA (LA INDEPENDENCIA),16.18944444,-91.92638889,"16.18944444,-91.92638889"
BUENAVISTA (LA INDEPENDENCIA),16.24277778,-91.98777778,"16.24277778,-91.98777778"
GALEANA,16.22527778,-92.00083333,"16.22527778,-92.00083333"
CHAPAYAL GRANDE,17.29638889,-92.94527778,"17.29638889,-92.94527778"
IXHUATAN,17.29194444,-93.00805556,"17.29194444,-93.00805556"
EL NOPAL (IXTAPA),16.91111111,-92.84527778,"16.91111111,-92.84527778"
IXTAPANGAJOYA,17.49583333,-93.00222222,"17.49583333,-93.00222222"
QUINTANA ROO (JIQUIPILAS),16.60666667,-93.56194444,"16.60666667,-93.56194444"
NUEVA PALESTINA,16.49277778,-93.63361111,"16.49277778,-93.63361111"
JULIAN GRAJALES (JIQUIPILAS),16.42916667,-93.71416667,"16.42916667,-93.71416667"
CUAUHTEMOC (JIQUIPILAS),16.55,-93.71611111,"16.55,-93.71611111"
EL TRIUNFO (JIQUIPILAS),16.46416667,-93.75166667,"16.46416667,-93.75166667"
TIERRA Y LIBERTAD,16.37888889,-93.86055556,"16.37888889,-93.86055556"
CARMEN ZACATAL,17.08083333,-92.8025,"17.08083333,-92.8025"
JITOTOL,17.06694444,-92.86194444,"17.06694444,-92.86194444"
EL TRIUNFO (JUAREZ),17.60777778,-93.23305556,"17.60777778,-93.23305556"
TALONHUITZ,16.90527778,-92.72555556,"16.90527778,-92.72555556"
JOLNACHOJ,16.91527778,-92.77666667,"16.91527778,-92.77666667"
JOSE MARIA MORELOS Y PAVON CENTRO,17.68138889,-91.81194444,"17.68138889,-91.81194444"
SESECAPA,15.40083333,-92.82194444,"15.40083333,-92.82194444"
JOSE PANTALEON DOMINGUEZ,15.51277778,-92.83277778,"15.51277778,-92.83277778"
NICOLAS BRAVO UNO ANEXO EMILIANO ZAPATA,15.355,-92.83888889,"15.355,-92.83888889"
TRES DE MAYO,15.57083333,-92.86611111,"15.57083333,-92.86611111"
NUEVO MILENIO VALDIVIA,15.50305556,-92.94861111,"15.50305556,-92.94861111"
PROGRESO DE CHIAPAS,15.525,-92.9525,"15.525,-92.9525"
FRANCISCO SARABIA (LA BLANCA),15.41916667,-92.99694444,"15.41916667,-92.99694444"
LA FORTUNA GALLO GIRO,16.18027778,-91.35027778,"16.18027778,-91.35027778"
NUEVO SANTO TOMAS,16.20333333,-91.41027778,"16.20333333,-91.41027778"
NUEVO HUIXTAN,16.15555556,-91.41305556,"16.15555556,-91.41305556"
GUADALUPE LOS ALTOS,16.30277778,-91.42138889,"16.30277778,-91.42138889"
EL EDEN,16.29166667,-91.63694444,"16.29166667,-91.63694444"
VICENTE GUERRERO (LAS MARGARITAS),16.38361111,-91.67444444,"16.38361111,-91.67444444"
LA ESPERANZA (LAS MARGARITAS),16.4875,-91.68778,"16.4875,-91.68778"
EL PARAISO (LAS MARGARITAS),16.27666667,-91.74194444,"16.27666667,-91.74194444"
ABSALON CASTELLANOS DOMINGUEZ,16.53337,-91.799838,"16.53337,-91.799838"
CHIAPAS,16.3825,-91.86527778,"16.3825,-91.86527778"
FRANCISCO I. MADERO (LAS MARGARITAS),16.29361111,-91.90888889,"16.29361111,-91.90888889"
SALTILLO (LAS MARGARITAS),16.39333333,-91.94805556,"16.39333333,-91.94805556"
SAN CARALAMPIO (LAS MARGARITAS),16.56472222,-91.96777778,"16.56472222,-91.96777778"
PLAN DE AYALA (LAS MARGARITAS),16.47444444,-92.025,"16.47444444,-92.025"
BAJUCU,16.475,-92.06166667,"16.475,-92.06166667"
YASHA,16.39166667,-92.06861111,"16.39166667,-92.06861111"
VEINTE DE NOVIEMBRE (LAS MARGARITAS),16.62,-92.08194444,"16.62,-92.08194444"
NUEVO MEXICO (LAS MARGARITAS),16.56916667,-92.085,"16.56916667,-92.085"
VALLE OBREGON,15.41583333,-92.15972222,"15.41583333,-92.15972222"
JUAREZ CHEMALE,15.42666667,-92.20083333,"15.42666667,-92.20083333"
VERDAD DEL TRIUNFO,15.35056,-92.21056,"15.35056,-92.21056"
EL AGUACATE,14.84111111,-92.42833333,"14.84111111,-92.42833333"
BUENOS AIRES,14.88888889,-92.48111111,"14.88888889,-92.48111111"
EFRAIN A. GUTIERREZ (MAZATAN),14.81166667,-92.48111111,"14.81166667,-92.48111111"
OXINAM,16.86305556,-92.54916667,"16.86305556,-92.54916667"
NIQUIVIL,15.25777778,-92.2125,"15.25777778,-92.2125"
IGNACIO ZARAGOZA (MOTOZINTLA),15.23916667,-92.23055556,"15.23916667,-92.23055556"
BUENAVISTA (MOTOZINTLA),15.28194444,-92.23666667,"15.28194444,-92.23666667"
XELAJU (MOTOZINTLA DE MENDOZA),15.3625,-92.24805556,"15.3625,-92.24805556"
TOLIMAM,15.31972222,-92.32888889,"15.31972222,-92.32888889"
BREMEN,15.22,-92.34944444,"15.22,-92.34944444"
SAN JOSE IXTEPEC,15.35166667,-92.3775,"15.35166667,-92.3775"
EL HORIZONTE,15.37139,-92.15639,"15.37139,-92.15639"
BELISARIO DOMINGUEZ,15.29944444,-92.38055556,"15.29944444,-92.38055556"
NUEVA ESPERANZA (MOTOZINTLA),15.33833333,-92.3825,"15.33833333,-92.3825"
NUEVA MARAVILLAS,15.29388889,-92.44416667,"15.29388889,-92.44416667"
NICOLAS RUIZ,16.43722222,-92.58472222,"16.43722222,-92.58472222"
LACANJA CHANSAYAB,16.7622,-91.13,"16.7622,-91.13"
VIEJO VELASCO SUAREZ,16.81722222,-91.26,"16.81722222,-91.26"
NUEVO FRANCISCO LEON,17.02916667,-91.32027778,"17.02916667,-91.32027778"
UBILIO GARCIA,17.0825,-91.47194444,"17.0825,-91.47194444"
EL SIBAL,16.98,-91.49111111,"16.98,-91.49111111"
TANIPERLA,16.82222222,-91.52333333,"16.82222222,-91.52333333"
NAHA,16.97583333,-91.57972222,"16.97583333,-91.57972222"
SANTO TON,16.93722,-91.88806,"16.93722,-91.88806"
SIBACA,16.93,-92.13916667,"16.93,-92.13916667"
CUXULJA,16.81166667,-92.17027778,"16.81166667,-92.17027778"
ABASOLO (OCOSINGO),16.82138889,-92.21527778,"16.82138889,-92.21527778"
TENANGO (OCOSINGO),16.90472222,-92.26138889,"16.90472222,-92.26138889"
OCOTEPEC (OCOTEPEC CHIS),17.22416667,-93.16472222,"17.22416667,-93.16472222"
SAN PABLO HUACANO,17.19583333,-93.2075,"17.19583333,-93.2075"
VICENTE GUERRERO (MATAMOROS),16.68,-93.26194444,"16.68,-93.26194444"
JUAN DE GRIJALVA,17.05972222,-93.51638889,"17.05972222,-93.51638889"
OSUMACINTA,16.93611111,-93.09027778,"16.93611111,-93.09027778"
EL CORRALITO,16.82312056,-92.25129611,"16.82312056,-92.25129611"
SANTA INES AHUATEMPAN,18.41722222,-98.01694444,"18.41722222,-98.01694444"
HIDALGO (ACACOYAGUA),15.35,-92.74138889,"15.35,-92.74138889"
SAN QUINTIN,16.40583333,-91.34583333,"16.40583333,-91.34583333"
CINTALAPA (OCOSINGO),16.92388889,-91.36083333,"16.92388889,-91.36083333"
NUEVO CANAN,17.17083333,-91.47722222,"17.17083333,-91.47722222"
CAMPO ALEGRE,16.9425,-91.94278,"16.9425,-91.94278"
CRUZILJA (MEDIA LUNA),16.825,-92.30972,"16.825,-92.30972"
EL TZAY,16.86361,-92.31222,"16.86361,-92.31222"
JOVILTON,16.8294775,-92.325495,"16.8294775,-92.325495"
TZUNUN,16.83942,-92.37458722,"16.83942,-92.37458722"
YOSHIB,16.84527778,-92.44611111,"16.84527778,-92.44611111"
VISTAHERMOSA,17.33519611,-91.5067475,"17.33519611,-91.5067475"
EL CLAVO,17.38472222,-91.63055556,"17.38472222,-91.63055556"
REFORMA AGRARIA (CHINIQUIJA),17.40916667,-91.66138889,"17.40916667,-91.66138889"
LA REFORMA DE OCAMPO,17.31638889,-91.69583333,"17.31638889,-91.69583333"
LIC. JOSE CASTILLO TIELMANS,17.39694444,-91.81388889,"17.39694444,-91.81388889"
AGUA BLANCA SERRANIA,17.26611111,-91.83444444,"17.26611111,-91.83444444"
FRANCISCO I. MADERO NORTE,17.68694444,-91.87944444,"17.68694444,-91.87944444"
CHANCALA ZAPOTE,17.40861111,-91.9,"17.40861111,-91.9"
PROFR. ROBERTO BARRIOS,17.32583333,-91.92638889,"17.32583333,-91.92638889"
DOCTOR SAMUEL LEON BRINDIS,17.43527778,-91.93194444,"17.43527778,-91.93194444"
BABILONIA 1A. SECCION,17.48055556,-91.99083333,"17.48055556,-91.99083333"
BAJADAS GRANDES,17.70027778,-92.2625,"17.70027778,-92.2625"
EL ROBLAR,17.08110417,-92.42162222,"17.08110417,-92.42162222"
PANTELHO,17.00555556,-92.46888889,"17.00555556,-92.46888889"
AURORA ESQUIPULAS,17.1175,-92.47611111,"17.1175,-92.47611111"
AQUILES SERDAN (SANTA LUCIA),17.09933556,-92.49381944,"17.09933556,-92.49381944"
PANTEPEC (PANTEPEC CHIS),17.18722222,-93.04916667,"17.18722222,-93.04916667"
NUEVO NICAPA,17.63416667,-93.07138889,"17.63416667,-93.07138889"
PICHUCALCO,17.59333333,-93.32472222,"17.59333333,-93.32472222"
PLUTARCO ELIAS CALLES,17.61388889,-93.395,"17.61388889,-93.395"
PLAN DE AYALA (PIJIJIAPAN),15.66111111,-93.03638889,"15.66111111,-93.03638889"
JOAQUIN MIGUEL GUTIERREZ (MARGARITAS),15.55027778,-93.09305556,"15.55027778,-93.09305556"
LAS CUACHES,15.45861111,-93.1475,"15.45861111,-93.1475"
EL PALMARCITO,15.4975,-93.21388889,"15.4975,-93.21388889"
CELESTINO GASCA VILLASEÑOR (NUEVO MILENIO),15.80722,-93.36194,"15.80722,-93.36194"
CANADA,15.447955,-92.22684278,"15.447955,-92.22684278"
CHIMALE,15.40972222,-92.24,"15.40972222,-92.24"
CHIMALAPA,15.39777778,-92.24083333,"15.39777778,-92.24083333"
MALE UNO,15.43222,-92.24722,"15.43222,-92.24722"
SAN JOSE CHAPAYAL,17.30055556,-92.89027778,"17.30055556,-92.89027778"
RAYON (RAYON CHIS),17.20027778,-93.01138889,"17.20027778,-93.01138889"
CRISTO REY,17.83722222,-93.27694444,"17.83722222,-93.27694444"
BUENAVISTA (SABANILLA),17.22555556,-92.52666667,"17.22555556,-92.52666667"
SAN MIGUEL (SALTO DE AGUA),17.36027778,-92.00805556,"17.36027778,-92.00805556"
JERUSALEN,17.36805556,-92.06083333,"17.36805556,-92.06083333"
EL TORTUGUERO 1A. SECCION,17.30444444,-92.12111111,"17.30444444,-92.12111111"
HUANAL,17.49444,-92.22361,"17.49444,-92.22361"
ALFONSO MOGUEL,16.6675,-93.50638889,"16.6675,-93.50638889"
EL PORVENIR DE VELASCO SUAREZ,15.45555556,-92.27944444,"15.45555556,-92.27944444"
EL CAMBIL,15.42777778,-92.32083333,"15.42777778,-92.32083333"
PROVIDENCIA (VILLA COMALTITLAN),15.30861111,-92.53,"15.30861111,-92.53"
LAZARO CARDENAS (VILLA COMALTITLAN),15.17555556,-92.55194444,"15.17555556,-92.55194444"
VICENTE GUERRERO (VILLA COMALTITLAN),15.26055556,-92.55472222,"15.26055556,-92.55472222"
CANTON LAS BRISAS,15.14916667,-92.625,"15.14916667,-92.625"
HIDALGO (VILLA COMALTITLAN),15.16111111,-92.62916667,"15.16111111,-92.62916667"
SONORA,17.17277778,-92.83583333,"17.17277778,-92.83583333"
SUCLUMPA,17.41111111,-92.16444444,"17.41111111,-92.16444444"
DOS ARROYOS 1A. SECCION,17.615,-92.24416667,"17.615,-92.24416667"
CENOBIO AGUILAR (LA TRINIDAD),17.40472222,-92.31944444,"17.40472222,-92.31944444"
PUEBLO NUEVO (SALTO DE AGUA),17.58777778,-92.37861111,"17.58777778,-92.37861111"
EL RODEO (SILTEPEC),15.475,-92.27277778,"15.475,-92.27277778"
LIBERTAD VENTANAS,15.53805556,-92.27555556,"15.53805556,-92.27555556"
SILTEPEC,15.55555556,-92.32361111,"15.55555556,-92.32361111"
VEGA DE GUERRERO,15.56833333,-92.34555556,"15.56833333,-92.34555556"
ANGEL DIAZ,15.54944444,-92.40388889,"15.54944444,-92.40388889"
LAS MORAS (SILTEPEC),15.55916667,-92.42888889,"15.55916667,-92.42888889"
CERRO PEROTE,15.65219639,-92.43084,"15.65219639,-92.43084"
LAS DELICIAS (SILTEPEC),15.63361111,-92.50111111,"15.63361111,-92.50111111"
ADOLFO LOPEZ MATEOS (ACALA),16.608465,-92.89382194,"16.608465,-92.89382194"
LOS LUCEROS 2A. SECCION,17.52888889,-92.42305556,"17.52888889,-92.42305556"
SAN JOSE YASHITININ,16.65472222,-92.445,"16.65472222,-92.445"
LA CANDELARIA (SAN CRISTOBAL DE LAS CASAS),16.74361111,-92.52,"16.74361111,-92.52"
GABRIEL ESQUINCA,16.93722222,-93.17388889,"16.93722222,-93.17388889"
BENITO JUAREZ (SAN FERNANDO),16.88055556,-93.18777778,"16.88055556,-93.18777778"
SAN FERNANDO,16.87083333,-93.20583333,"16.87083333,-93.20583333"
EL PALMAR GRANDE,15.50027778,-92.25361111,"15.50027778,-92.25361111"
